CODE ,DESCRIPTION,QTY,UNIT PRICE,DATE,TIME,TYPE,PAYMENT METHOD,TOTAL AMOUNT
1B,Salt Egg Butter Milk Fish,1,9,16/12/2024,12:56:45,Dine In,Cash,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,12:56:45,Dine In,Cash,6.5
1A,Salt Egg Butter Milk Chicken,1,8,16/12/2024,13:02:21,Dine In,Cash,8
11,Fried Chicken Wan-Tan (5 pcs),1,5,16/12/2024,13:02:21,Dine In,Cash,5
4A,Gong Bao Sauce Chicken,1,7,16/12/2024,13:02:21,Dine In,Cash,7
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,13:03:38,Take Out,QR Pay,8
14,Cantonise Yi Mee,1,6.5,16/12/2024,13:09:06,Dine In,QR Pay,6.5
4B,Gong Bao Sauce Fish,1,8,16/12/2024,13:09:06,Dine In,QR Pay,8
1B,Salt Egg Butter Milk Fish,1,9,16/12/2024,13:19:30,Take Out,QR Pay,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,13:19:30,Take Out,QR Pay,6.5
4B,Gong Bao Sauce Fish,1,8,16/12/2024,13:19:30,Take Out,QR Pay,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,16/12/2024,13:25:27,Take Out,QR Pay,9.5
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,13:25:27,Take Out,QR Pay,8
9B,Black Pepper Sauce Duck,2,9,16/12/2024,13:29:42,Take Out,QR Pay,18
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,13:31:19,Dine In,QR Pay,8
3A,Jin Xiang Sauce Chicken,1,7,16/12/2024,13:34:06,Take Out,QR Pay,7
4A,Gong Bao Sauce Chicken,1,7,16/12/2024,13:34:06,Take Out,QR Pay,7
5A,Thai Patpet Sauce Chicken,1,8,16/12/2024,13:36:19,Take Out,QR Pay,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,16/12/2024,13:37:34,Take Out,QR Pay,8.5
3A,Jin Xiang Sauce Chicken,1,7,16/12/2024,13:37:34,Take Out,QR Pay,7
9,Teriyaki Sauce Duck,1,9,16/12/2024,13:45:18,Dine In,Cash,9
3A,Jin Xiang Sauce Chicken,1,7,16/12/2024,13:45:18,Dine In,Cash,7
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,13:45:18,Dine In,Cash,5
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,13:50:19,Dine In,Cash,9
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,13:58:19,Dine In,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,13:58:19,Dine In,QR Pay,5
5A,Thai Patpet Sauce Chicken,1,8,16/12/2024,13:58:19,Dine In,QR Pay,8
5B,Thai Patpet Sauce Fish,2,9,16/12/2024,13:59:36,Take Out,QR Pay,18
9B,Black Pepper Sauce Duck,1,9,16/12/2024,14:27:11,Take Out,QR Pay,9
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,14:27:11,Take Out,QR Pay,8
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,14:31:54,Take Out,QR Pay,8
3A,Jin Xiang Sauce Chicken,1,7,16/12/2024,14:31:54,Take Out,QR Pay,7
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,14:31:54,Take Out,QR Pay,8
5A,Thai Patpet Sauce Chicken,1,8,16/12/2024,14:35:59,Dine In,Cash,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,14:37:46,Take Out,QR Pay,6.5
9,Teriyaki Sauce Duck,1,9,16/12/2024,14:37:46,Take Out,QR Pay,9
9M,Salt Egg Mala Sauce Duck,1,9,16/12/2024,14:37:46,Take Out,QR Pay,9
9B,Black Pepper Sauce Duck,1,9,16/12/2024,14:39:55,Dine In,QR Pay,9
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,14:43:29,Take Out,QR Pay,8
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,14:43:29,Take Out,QR Pay,9
1A,Salt Egg Butter Milk Chicken,1,8,16/12/2024,14:45:33,Dine In,Cash,8
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,14:47:51,Dine In,Cash,5
5B,Thai Patpet Sauce Fish,1,9,16/12/2024,14:47:51,Dine In,Cash,9
14,Cantonise Yi Mee,1,6.5,16/12/2024,14:52:33,Take Out,QR Pay,6.5
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,14:52:33,Take Out,QR Pay,7
11B,Fried Fish Ball (7 pcs),1,5,16/12/2024,14:56:29,Dine In,QR Pay,5
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,14:56:29,Dine In,QR Pay,9
9,Teriyaki Sauce Duck,1,9,16/12/2024,14:56:45,Take Out,QR Pay,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,15:08:57,Take Out,QR Pay,6.5
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,15:08:57,Take Out,QR Pay,5
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,15:11:19,Take Out,QR Pay,8
1B,Salt Egg Butter Milk Fish,1,9,16/12/2024,15:13:05,Dine In,Cash,9
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,16/12/2024,15:14:45,Dine In,Cash,8.5
11,Fried Chicken Wan-Tan (5 pcs),1,5,16/12/2024,15:14:45,Dine In,Cash,5
7B,Honey Sauce Fish,1,9,16/12/2024,15:14:45,Dine In,Cash,9
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,15:14:58,Dine In,Cash,9
11,Fried Chicken Wan-Tan (5 pcs),1,5,16/12/2024,15:20:08,Dine In,Cash,5
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,15:21:56,Dine In,Cash,8
9M,Salt Egg Mala Sauce Duck,1,9,16/12/2024,15:21:56,Dine In,Cash,9
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,15:21:56,Dine In,Cash,8
5A,Thai Patpet Sauce Chicken,1,8,16/12/2024,15:22:42,Dine In,Cash,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,15:23:48,Dine In,QR Pay,6.5
11B,Fried Fish Ball (7 pcs),1,5,16/12/2024,15:23:48,Dine In,QR Pay,5
4B,Gong Bao Sauce Fish,1,8,16/12/2024,15:25:34,Dine In,QR Pay,8
7A,Honey Sauce Chicken,1,8,16/12/2024,15:25:34,Dine In,QR Pay,8
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,15:26:56,Dine In,QR Pay,8
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,15:27:26,Dine In,Cash,8
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,15:28:25,Take Out,QR Pay,8
4B,Gong Bao Sauce Fish,1,8,16/12/2024,15:32:09,Take Out,QR Pay,8
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,15:35:59,Take Out,QR Pay,7
4B,Gong Bao Sauce Fish,2,8,16/12/2024,15:35:59,Take Out,QR Pay,16
1B,Salt Egg Butter Milk Fish,1,9,16/12/2024,15:36:13,Dine In,Cash,9
9,Teriyaki Sauce Duck,1,9,16/12/2024,15:36:29,Take Out,QR Pay,9
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,15:36:29,Take Out,QR Pay,8
8B,Black Paper Sauce Fish,1,9,16/12/2024,15:38:50,Dine In,QR Pay,9
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,16/12/2024,15:38:50,Dine In,QR Pay,8.5
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,15:39:44,Dine In,QR Pay,6.5
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,15:39:44,Dine In,QR Pay,8
4A,Gong Bao Sauce Chicken,1,7,16/12/2024,15:39:44,Dine In,QR Pay,7
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,15:42:34,Take Out,QR Pay,8
7A,Honey Sauce Chicken,1,8,16/12/2024,15:42:34,Take Out,QR Pay,8
8A,Black Paper Sauce Chicken,1,8,16/12/2024,15:51:52,Dine In,QR Pay,8
14,Cantonise Yi Mee,1,6.5,16/12/2024,15:51:52,Dine In,QR Pay,6.5
9,Teriyaki Sauce Duck,1,9,16/12/2024,15:51:52,Dine In,QR Pay,9
8B,Black Paper Sauce Fish,2,9,16/12/2024,15:52:31,Dine In,QR Pay,18
9,Teriyaki Sauce Duck,1,9,16/12/2024,15:52:31,Dine In,QR Pay,9
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,16/12/2024,15:55:28,Take Out,QR Pay,8.5
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,15:59:31,Take Out,QR Pay,6.5
14,Cantonise Yi Mee,1,6.5,16/12/2024,15:59:31,Take Out,QR Pay,6.5
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,16:09:01,Take Out,QR Pay,8
8B,Black Paper Sauce Fish,1,9,16/12/2024,16:13:56,Take Out,QR Pay,9
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,16:13:56,Take Out,QR Pay,8
9B,Black Pepper Sauce Duck,1,9,16/12/2024,16:13:56,Take Out,QR Pay,9
1A,Salt Egg Butter Milk Chicken,1,8,16/12/2024,16:14:35,Dine In,QR Pay,8
3A,Jin Xiang Sauce Chicken,1,7,16/12/2024,16:14:35,Dine In,QR Pay,7
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,16:14:35,Dine In,QR Pay,8
9,Teriyaki Sauce Duck,1,9,16/12/2024,16:16:30,Dine In,QR Pay,9
5A,Thai Patpet Sauce Chicken,1,8,16/12/2024,16:16:30,Dine In,QR Pay,8
8A,Black Paper Sauce Chicken,1,8,16/12/2024,16:18:20,Take Out,QR Pay,8
8B,Black Paper Sauce Fish,1,9,16/12/2024,16:18:20,Take Out,QR Pay,9
8A,Black Paper Sauce Chicken,1,8,16/12/2024,16:19:24,Dine In,Cash,8
9B,Black Pepper Sauce Duck,1,9,16/12/2024,16:19:24,Dine In,Cash,9
7A,Honey Sauce Chicken,1,8,16/12/2024,16:19:24,Dine In,Cash,8
11,Fried Chicken Wan-Tan (5 pcs),1,5,16/12/2024,16:29:19,Dine In,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,16:29:19,Dine In,QR Pay,8
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,16:31:17,Dine In,QR Pay,7
11,Fried Chicken Wan-Tan (5 pcs),1,5,16/12/2024,16:31:17,Dine In,QR Pay,5
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,16:31:17,Dine In,QR Pay,9
9,Teriyaki Sauce Duck,1,9,16/12/2024,16:33:56,Take Out,QR Pay,9
1B,Salt Egg Butter Milk Fish,1,9,16/12/2024,16:34:16,Dine In,Cash,9
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,16:36:53,Dine In,QR Pay,7
11B,Fried Fish Ball (7 pcs),1,5,16/12/2024,16:36:53,Dine In,QR Pay,5
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,16:36:53,Dine In,QR Pay,5
9M,Salt Egg Mala Sauce Duck,1,9,16/12/2024,16:38:23,Take Out,QR Pay,9
11,Fried Chicken Wan-Tan (5 pcs),1,5,16/12/2024,16:38:23,Take Out,QR Pay,5
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,16:42:55,Dine In,QR Pay,8
5B,Thai Patpet Sauce Fish,1,9,16/12/2024,16:42:55,Dine In,QR Pay,9
14,Cantonise Yi Mee,1,6.5,16/12/2024,16:45:48,Dine In,Cash,6.5
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,16:45:48,Dine In,Cash,7
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,16:45:48,Dine In,Cash,5
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,16:48:21,Take Out,QR Pay,7
2B,Sweet & Sour Sauce Fish,1,8,16/12/2024,16:48:21,Take Out,QR Pay,8
4A,Gong Bao Sauce Chicken,1,7,16/12/2024,16:48:21,Take Out,QR Pay,7
9M,Salt Egg Mala Sauce Duck,1,9,16/12/2024,16:50:21,Take Out,QR Pay,9
11A,Fried Chicken Roll (2 pcs),1,5,16/12/2024,16:50:21,Take Out,QR Pay,5
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,16/12/2024,16:52:06,Dine In,Cash,6.5
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,16:52:06,Dine In,Cash,9
4A,Gong Bao Sauce Chicken,1,7,16/12/2024,16:53:42,Take Out,QR Pay,7
6A,Si Chuan Mala Sauce Chicken,1,8,16/12/2024,16:53:42,Take Out,QR Pay,8
7B,Honey Sauce Fish,1,9,16/12/2024,16:53:42,Take Out,QR Pay,9
1A,Salt Egg Butter Milk Chicken,1,8,16/12/2024,17:04:59,Dine In,QR Pay,8
11A,Fried Chicken Roll (2 pcs),1,5,16/12/2024,17:04:59,Dine In,QR Pay,5
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,17:04:59,Dine In,QR Pay,5
7B,Honey Sauce Fish,1,9,16/12/2024,17:08:44,Take Out,QR Pay,9
1B,Salt Egg Butter Milk Fish,1,9,16/12/2024,17:11:29,Dine In,QR Pay,9
11A,Fried Chicken Roll (2 pcs),1,5,16/12/2024,17:11:29,Dine In,QR Pay,5
9,Teriyaki Sauce Duck,1,9,16/12/2024,17:12:46,Dine In,QR Pay,9
11C,Fried Golden Fish Roll (2 pcs),1,5,16/12/2024,17:12:46,Dine In,QR Pay,5
7A,Honey Sauce Chicken,1,8,16/12/2024,17:12:46,Dine In,QR Pay,8
14,Cantonise Yi Mee,1,6.5,16/12/2024,17:16:15,Take Out,QR Pay,6.5
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,17:16:15,Take Out,QR Pay,9
7A,Honey Sauce Chicken,1,8,16/12/2024,17:16:15,Take Out,QR Pay,8
8B,Black Paper Sauce Fish,1,9,16/12/2024,17:16:20,Dine In,QR Pay,9
6B,Si Chuan Mala Sauce Fish,1,9,16/12/2024,17:16:20,Dine In,QR Pay,9
1A,Salt Egg Butter Milk Chicken,1,8,16/12/2024,17:24:51,Take Out,QR Pay,8
11B,Fried Fish Ball (7 pcs),1,5,16/12/2024,17:24:51,Take Out,QR Pay,5
7B,Honey Sauce Fish,1,9,16/12/2024,17:24:51,Take Out,QR Pay,9
11A,Fried Chicken Roll (2 pcs),1,5,16/12/2024,17:28:28,Take Out,QR Pay,5
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,16/12/2024,17:34:38,Dine In,Cash,8.5
3A,Jin Xiang Sauce Chicken,1,7,16/12/2024,17:34:38,Dine In,Cash,7
7B,Honey Sauce Fish,1,9,16/12/2024,17:34:38,Dine In,Cash,9
1B,Salt Egg Butter Milk Fish,1,9,16/12/2024,17:40:35,Take Out,QR Pay,9
4B,Gong Bao Sauce Fish,1,8,16/12/2024,17:40:35,Take Out,QR Pay,8
9B,Black Pepper Sauce Duck,1,9,16/12/2024,17:50:02,Take Out,QR Pay,9
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,17:50:02,Take Out,QR Pay,8
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,17:53:51,Take Out,QR Pay,7
4A,Gong Bao Sauce Chicken,1,7,16/12/2024,17:53:51,Take Out,QR Pay,7
7B,Honey Sauce Fish,1,9,16/12/2024,17:53:51,Take Out,QR Pay,9
2A,Sweet & Sour Sauce Chicken,1,7,16/12/2024,17:55:29,Take Out,QR Pay,7
8A,Black Paper Sauce Chicken,1,8,16/12/2024,17:55:29,Take Out,QR Pay,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,16/12/2024,17:55:29,Take Out,QR Pay,9.5
8A,Black Paper Sauce Chicken,1,8,16/12/2024,17:55:51,Dine In,Cash,8
8B,Black Paper Sauce Fish,1,9,16/12/2024,17:55:51,Dine In,Cash,9
9M,Salt Egg Mala Sauce Duck,1,9,16/12/2024,17:56:11,Dine In,QR Pay,9
3B,Jin Xiang Sauce Fish,1,8,16/12/2024,17:56:11,Dine In,QR Pay,8
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,11:03:19,Dine In,Cash,8
14,Cantonise Yi Mee,1,6.5,17/12/2024,11:03:19,Dine In,Cash,6.5
6B,Si Chuan Mala Sauce Fish,1,9,17/12/2024,11:03:19,Dine In,Cash,9
3B,Jin Xiang Sauce Fish,1,8,17/12/2024,11:08:29,Take Out,QR Pay,8
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,11:12:33,Take Out,QR Pay,8
9,Teriyaki Sauce Duck,1,9,17/12/2024,11:12:33,Take Out,QR Pay,9
5B,Thai Patpet Sauce Fish,1,9,17/12/2024,11:12:33,Take Out,QR Pay,9
11C,Fried Golden Fish Roll (2 pcs),1,5,17/12/2024,11:17:42,Dine In,Cash,5
3A,Jin Xiang Sauce Chicken,1,7,17/12/2024,11:20:38,Dine In,Cash,7
7A,Honey Sauce Chicken,1,8,17/12/2024,11:20:38,Dine In,Cash,8
3A,Jin Xiang Sauce Chicken,1,7,17/12/2024,11:22:07,Dine In,Cash,7
11A,Fried Chicken Roll (2 pcs),1,5,17/12/2024,11:41:45,Take Out,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,1,8,17/12/2024,11:41:45,Take Out,QR Pay,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,17/12/2024,11:43:57,Take Out,QR Pay,8.5
2A,Sweet & Sour Sauce Chicken,1,7,17/12/2024,11:43:57,Take Out,QR Pay,7
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,17/12/2024,11:51:16,Dine In,Cash,8.5
4A,Gong Bao Sauce Chicken,1,7,17/12/2024,11:51:16,Dine In,Cash,7
11B,Fried Fish Ball (7 pcs),1,5,17/12/2024,11:51:16,Dine In,Cash,5
11A,Fried Chicken Roll (2 pcs),1,5,17/12/2024,11:55:25,Dine In,QR Pay,5
4A,Gong Bao Sauce Chicken,1,7,17/12/2024,11:56:43,Dine In,QR Pay,7
3A,Jin Xiang Sauce Chicken,1,7,17/12/2024,11:57:58,Dine In,Cash,7
14,Cantonise Yi Mee,1,6.5,17/12/2024,12:08:09,Dine In,Cash,6.5
2A,Sweet & Sour Sauce Chicken,1,7,17/12/2024,12:08:09,Dine In,Cash,7
9B,Black Pepper Sauce Duck,1,9,17/12/2024,12:08:09,Dine In,Cash,9
8A,Black Paper Sauce Chicken,1,8,17/12/2024,12:12:15,Take Out,QR Pay,8
11B,Fried Fish Ball (7 pcs),1,5,17/12/2024,12:12:15,Take Out,QR Pay,5
11A,Fried Chicken Roll (2 pcs),1,5,17/12/2024,12:14:29,Dine In,QR Pay,5
2B,Sweet & Sour Sauce Fish,1,8,17/12/2024,12:15:24,Dine In,Cash,8
14,Cantonise Yi Mee,1,6.5,17/12/2024,12:15:30,Dine In,Cash,6.5
2B,Sweet & Sour Sauce Fish,1,8,17/12/2024,12:34:04,Take Out,QR Pay,8
7A,Honey Sauce Chicken,1,8,17/12/2024,12:34:04,Take Out,QR Pay,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,17/12/2024,12:36:56,Dine In,Cash,9.5
8B,Black Paper Sauce Fish,1,9,17/12/2024,12:40:11,Take Out,QR Pay,9
2A,Sweet & Sour Sauce Chicken,1,7,17/12/2024,12:40:11,Take Out,QR Pay,7
14,Cantonise Yi Mee,1,6.5,17/12/2024,12:41:25,Take Out,QR Pay,6.5
11,Fried Chicken Wan-Tan (5 pcs),1,5,17/12/2024,12:41:25,Take Out,QR Pay,5
8A,Black Paper Sauce Chicken,1,8,17/12/2024,12:42:47,Take Out,QR Pay,8
1B,Salt Egg Butter Milk Fish,1,9,17/12/2024,12:42:47,Take Out,QR Pay,9
5A,Thai Patpet Sauce Chicken,1,8,17/12/2024,12:42:47,Take Out,QR Pay,8
4A,Gong Bao Sauce Chicken,1,7,17/12/2024,12:42:49,Take Out,QR Pay,7
11A,Fried Chicken Roll (2 pcs),1,5,17/12/2024,12:42:49,Take Out,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,1,8,17/12/2024,12:42:49,Take Out,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,17/12/2024,12:45:52,Take Out,QR Pay,5
5A,Thai Patpet Sauce Chicken,1,8,17/12/2024,12:45:52,Take Out,QR Pay,8
1A,Salt Egg Butter Milk Chicken,2,8,17/12/2024,12:46:43,Take Out,QR Pay,16
3B,Jin Xiang Sauce Fish,1,8,17/12/2024,12:46:43,Take Out,QR Pay,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,17/12/2024,12:48:39,Dine In,QR Pay,6.5
3B,Jin Xiang Sauce Fish,1,8,17/12/2024,12:48:39,Dine In,QR Pay,8
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,12:56:05,Dine In,QR Pay,8
8A,Black Paper Sauce Chicken,1,8,17/12/2024,12:56:33,Take Out,QR Pay,8
11A,Fried Chicken Roll (2 pcs),1,5,17/12/2024,13:00:01,Take Out,QR Pay,5
11C,Fried Golden Fish Roll (2 pcs),1,5,17/12/2024,13:00:01,Take Out,QR Pay,5
7A,Honey Sauce Chicken,1,8,17/12/2024,13:00:01,Take Out,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,17/12/2024,13:11:44,Take Out,QR Pay,5
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,13:13:13,Dine In,QR Pay,8
11A,Fried Chicken Roll (2 pcs),1,5,17/12/2024,13:13:13,Dine In,QR Pay,5
7B,Honey Sauce Fish,1,9,17/12/2024,13:13:13,Dine In,QR Pay,9
8A,Black Paper Sauce Chicken,1,8,17/12/2024,13:13:51,Take Out,QR Pay,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,17/12/2024,13:13:51,Take Out,QR Pay,6.5
9M,Salt Egg Mala Sauce Duck,1,9,17/12/2024,13:13:51,Take Out,QR Pay,9
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,13:25:42,Take Out,QR Pay,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,17/12/2024,13:25:42,Take Out,QR Pay,8.5
4A,Gong Bao Sauce Chicken,1,7,17/12/2024,13:26:37,Dine In,QR Pay,7
11B,Fried Fish Ball (7 pcs),1,5,17/12/2024,13:26:37,Dine In,QR Pay,5
4A,Gong Bao Sauce Chicken,1,7,17/12/2024,13:27:49,Dine In,QR Pay,7
3A,Jin Xiang Sauce Chicken,1,7,17/12/2024,13:29:23,Take Out,QR Pay,7
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,17/12/2024,13:31:51,Dine In,Cash,6.5
11A,Fried Chicken Roll (2 pcs),1,5,17/12/2024,13:31:51,Dine In,Cash,5
11,Fried Chicken Wan-Tan (5 pcs),1,5,17/12/2024,13:38:21,Dine In,QR Pay,5
5A,Thai Patpet Sauce Chicken,1,8,17/12/2024,13:38:21,Dine In,QR Pay,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,17/12/2024,13:42:43,Dine In,Cash,6.5
11,Fried Chicken Wan-Tan (5 pcs),1,5,17/12/2024,13:42:43,Dine In,Cash,5
9B,Black Pepper Sauce Duck,1,9,17/12/2024,13:46:51,Take Out,QR Pay,9
8A,Black Paper Sauce Chicken,1,8,17/12/2024,13:50:52,Take Out,QR Pay,8
4B,Gong Bao Sauce Fish,1,8,17/12/2024,13:57:12,Take Out,QR Pay,8
6B,Si Chuan Mala Sauce Fish,1,9,17/12/2024,13:59:44,Dine In,Cash,9
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,14:06:57,Dine In,Cash,8
14,Cantonise Yi Mee,1,6.5,17/12/2024,14:06:57,Dine In,Cash,6.5
3B,Jin Xiang Sauce Fish,1,8,17/12/2024,14:06:57,Dine In,Cash,8
8A,Black Paper Sauce Chicken,1,8,17/12/2024,14:07:47,Take Out,QR Pay,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,17/12/2024,14:07:47,Take Out,QR Pay,8.5
4A,Gong Bao Sauce Chicken,1,7,17/12/2024,14:07:47,Take Out,QR Pay,7
9B,Black Pepper Sauce Duck,1,9,17/12/2024,14:09:11,Dine In,QR Pay,9
11,Fried Chicken Wan-Tan (5 pcs),1,5,17/12/2024,14:09:11,Dine In,QR Pay,5
4B,Gong Bao Sauce Fish,1,8,17/12/2024,14:09:11,Dine In,QR Pay,8
9M,Salt Egg Mala Sauce Duck,1,9,17/12/2024,14:10:20,Dine In,Cash,9
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,14:21:08,Take Out,QR Pay,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,17/12/2024,14:21:08,Take Out,QR Pay,6.5
4B,Gong Bao Sauce Fish,1,8,17/12/2024,14:30:39,Take Out,QR Pay,8
1A,Salt Egg Butter Milk Chicken,1,8,17/12/2024,14:31:03,Dine In,Cash,8
14,Cantonise Yi Mee,1,6.5,17/12/2024,14:31:03,Dine In,Cash,6.5
9B,Black Pepper Sauce Duck,1,9,17/12/2024,14:31:03,Dine In,Cash,9
8B,Black Paper Sauce Fish,1,9,17/12/2024,14:34:40,Take Out,QR Pay,9
11B,Fried Fish Ball (7 pcs),1,5,17/12/2024,14:39:31,Take Out,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,1,8,17/12/2024,14:39:31,Take Out,QR Pay,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,17/12/2024,14:45:19,Dine In,Cash,6.5
5B,Thai Patpet Sauce Fish,1,9,17/12/2024,14:45:19,Dine In,Cash,9
7A,Honey Sauce Chicken,1,8,17/12/2024,14:45:19,Dine In,Cash,8
2B,Sweet & Sour Sauce Fish,1,8,17/12/2024,14:49:54,Dine In,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,17/12/2024,14:49:54,Dine In,QR Pay,5
5A,Thai Patpet Sauce Chicken,1,8,17/12/2024,14:49:54,Dine In,QR Pay,8
6A,Si Chuan Mala Sauce Chicken,1,8,17/12/2024,14:54:06,Dine In,Cash,8
6B,Si Chuan Mala Sauce Fish,1,9,17/12/2024,14:54:06,Dine In,Cash,9
9B,Black Pepper Sauce Duck,1,9,17/12/2024,14:58:23,Dine In,Cash,9
2B,Sweet & Sour Sauce Fish,1,8,17/12/2024,14:59:43,Dine In,Cash,8
11C,Fried Golden Fish Roll (2 pcs),1,5,17/12/2024,14:59:43,Dine In,Cash,5
6A,Si Chuan Mala Sauce Chicken,1,8,17/12/2024,14:59:43,Dine In,Cash,8
11C,Fried Golden Fish Roll (2 pcs),1,5,17/12/2024,15:06:37,Dine In,Cash,5
1B,Salt Egg Butter Milk Fish,1,9,17/12/2024,15:09:19,Dine In,QR Pay,9
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,17/12/2024,15:09:19,Dine In,QR Pay,8.5
3B,Jin Xiang Sauce Fish,1,8,17/12/2024,15:09:19,Dine In,QR Pay,8
11B,Fried Fish Ball (7 pcs),1,5,17/12/2024,15:10:07,Take Out,QR Pay,5
5A,Thai Patpet Sauce Chicken,1,8,17/12/2024,15:10:07,Take Out,QR Pay,8
7B,Honey Sauce Fish,1,9,17/12/2024,15:10:07,Take Out,QR Pay,9
8A,Black Paper Sauce Chicken,1,8,17/12/2024,15:10:29,Take Out,QR Pay,8
6B,Si Chuan Mala Sauce Fish,1,9,17/12/2024,15:10:29,Take Out,QR Pay,9
8A,Black Paper Sauce Chicken,1,8,17/12/2024,15:11:36,Take Out,QR Pay,8
4A,Gong Bao Sauce Chicken,1,7,17/12/2024,15:11:36,Take Out,QR Pay,7
